Afrika	África
Waldbronn	Waldbronn
Oberderdingen	Oberderdingen
EAS	Cúpula do Leste Asiático
George Cadle Price	George Cadle Price
Sulzfeld (Baden)	Sulzfeld
Ivan Turina	Ivan Turina
Linkenheim-Hochstetten	Linkenheim-Hochstetten
Etna (Kalifornija)	Etna (Califórnia)
Kraichtal	Kraichtal
Dodatak:Popis zračnih luka u Njemačkoj	Lista de aeroportos da Alemanha
Rongelap	Atol Rongelap
Dettenheim	Dettenheim
Wirges	Wirges
Karlsbad	Karlsbad (Baden)
Alphaville (1965.)	Alphaville (filme)
Stiks	Estige
Judina žena	La mujer de Judas
Benjamin Hornigold	Benjamin Hornigold
Big Bear City (Kalifornija)	Big Bear City
L'Olonnais	François L’Olonnais
Administrativna podjela Moldavije	Divisões administrativas da Moldávia
Cokula	Oggau am Neusiedler See
Matthew Settle	Matthew Settle
Peti lateranski sabor	Quinto Concílio de Latrão
Ponuda	Suprimento
Bernard Heuvelmans	Bernard Heuvelmans
Jørgen Ingmann	Jørgen Ingmann
968. pr. Kr.	968 a.C.
Centralno-istočna regija, Burkina Faso	Região Centro-Este (Burkina Faso)
Legio II Parthica	Legio II Parthica
Sk8er Boi	Sk8er Boi
Sabor u Vienni	Concílio de Vienne
Bitka za Fort Sumter	Batalha de Fort Sumter
Josip Pančić	Josif Pančić
Napad na Taranto	Batalha de Tarento
Glitch	Glitch
Velika potkožna vena	Veia safena magna
Nova Gora (Gradišće, Austrija)	Neuberg im Burgenland
Complicated	Complicated
Fernando Morena	Fernando Morena
William Wilson Morgan	William Wilson Morgan
Željezni stup u Delhiju	Pilar de ferro de Déli
Juriš	Carga (militar)
Potpuna pomrčina (1995.)	Total Eclipse
Grupo Desportivo de Chaves	Grupo Desportivo de Chaves
Lester Allan Pelton	Lester Allan Pelton
NGC 182	NGC 182
Gagat	Azeviche
Prosser (Washington)	Prosser (Washington)
Južnokorejska nogometna reprezentacija	Seleção Sul-Coreana de Futebol
Odo I. od Bloisa	Eudes I de Blois
Tašlultum	Tashlultum
Jernej Damjan	Jernej Damjan
Svjetsko prvenstvo u rukometu - Francuska 2001.	Campeonato Mundial de Handebol Masculino de 2001
Jaume Fort	Jaume Fort
NGC 199	NGC 199
Posidonija	Posidonia oceanica
Twilight (soundtrack)	Twilight (trilha sonora)
Grupa Riva	Riva (banda)
Bitka kod Peluzija	Batalha de Pelúsio (525 a.C.)
David Bruce	David Bruce
I Want It All	I Want It All (canção de Queen)
Ray Charles	Ray Charles
Main Course	Main Course
Jeza u noći	Play Misty for Me
NGC 165	NGC 165
Savalou	Savalu
Berbérati	Berbérati
Hamilton (Illinois)	Hamilton (Illinois)
Michelangelo Rampulla	Michelangelo Rampulla
Maloja (distrikt)	Distrito de Maloja
Mary Rose	Mary Rose
UEFA Intertoto kup 2000.	Copa Intertoto da UEFA de 2000
Bankers Life Fieldhouse	Bankers Life Fieldhouse
Pietro Della Valle	Pietro Della Valle
DINA	DINA (Chile)
Coventry (razdvojba)	Coventry (desambiguação)
Malsch (okrug Karlsruhe)	Malsch (Karlsruhe)
Prsnoštitasti mišić	Músculo esternotireoideo
Kreen-Akarôre	Panarás
San Martín (Cesar)	San Martín (Cesar)
Okrug Liptovský Mikuláš	Liptovský Mikuláš (distrito)
FK Leotar Trebinje	FK Leotar Trebinje
Rat u Iraku	Guerra do Iraque
Tip 59	Type 59
Mitu mitu	Mutum-do-nordeste
Ukleta kuća	Casa assombrada
Dark Horse	Dark Horse (álbum de Nickelback)
Grants, Novi Meksiko	Grants (Novo México)
Otuđenje (filozofija)	Alienação
Langobardska željezna kruna	Coroa de Ferro
768. pr. Kr.	768 a.C.
Frontex	Frontex
Vrbsko jezero	Wörthersee
Trump International Hotel and Tower (Chicago)	Trump International Hotel and Tower (Chicago)
Vladimirska Gospa	Theotokos de Vladimir
Beat	Música beat
Oplakivanje Krista (Mantegna)	Lamentação sobre o Cristo Morto (Andrea Mantegna)
Aburria cumanensis	Pipile cumanensis
Doo wop	Doo-wop
Benjamin Sisko	Benjamin Sisko
Red Bluff (Kalifornija)	Red Bluff
Koštana srž	Medula óssea
Termiti	Isoptera
Anicet	Papa Aniceto
Okrug Veľký Krtíš	Veľký Krtíš (distrito)
Franco Sensi	Francesco Sensi
Frankenstein (1931.)	Frankenstein (1931)
Suspiria	Suspiria
Pasiva	Passivo (contabilidade)
At the Beeb	At the Beeb
Keith O'Brien	Keith Michael Patrick O'Brien
Animal Boy	Animal Boy
Tattoo You	Tattoo You
Ounianga	Lagos de Ounianga
Zeppelin (tvrtka)	Luftschiffbau-Zeppelin GmbH
Hermleigh (Teksas)	Hermleigh
Cijevooke	Lampriformes
Party in the U.S.A.	Party in the U.S.A.
This Left Feels Right	This Left Feels Right
Plays Metallica By Four Cellos	Plays Metallica by Four Cellos
Glenn Ljungström	Glenn Ljungström
Don Khong	Don Khong
Konvencija o kemijskom oružju	Convenção sobre as Armas Químicas
773. pr. Kr.	773 a.C.
Višegrad (Mađarska)	Visegrád
Slobodna Država Rijeka	Estado Livre de Fiume
Karlo II.	Carlos II
Okrug Turčianske Teplice	Turčianske Teplice (distrito)
NGC 1399	NGC 1399
NGC 671	NGC 671
Bruniranje	Oxidação negra
Supin	Supino (gramática)
Prekomjerno iskorištavanje resursa	Explotação de recursos naturais
Okrug Košice III	Košice III
Nell Sigland	Nell Sigland
Blind Faith	Blind Faith
Jord	Jörð
Huron (razdvojba)	Huron
Gad (pleme)	Tribo de Gade
Slaton (Teksas)	Slaton
Gino Gardassanich	Gino Gardassanich
Antônio Rodrigo Nogueira	Antônio Rodrigo Nogueira
Barokomora	Câmara isobárica
Auguste Dupin	C. Auguste Dupin
Abie, Nebraska	Abie
Sikorsky	Sikorsky
Varikokela	Varicocele
Cypress Hill (album)	Cypress Hill (álbum)
Savinjska (regija)	Savinjska
Catalina, Arizona	Catalina (Arizona)
NGC 170	NGC 170
Los Lunas, Novi Meksiko	Los Lunas (Novo México)
Gutejci	Gútios
Osteosarkom	Osteossarcoma
Hold Me Now	Hold Me Now (canção de Johnny Logan)
Alegorija proljeća	A Primavera (Botticelli)
Mario Tokić	Mario Tokić
Charváty	Charváty
Ivan Vitez od Sredne	János Vitéz
Norah Jones	Norah Jones
NGC 1110	NGC 1110
Estádio do Rio Ave FC	Estádio dos Arcos
Diskografija Lily Allen	Discografia de Lily Allen
Armenska dijaspora	Diáspora armênia
Jiroemon Kimura	Jiroemon Kimura
Channel Islands Beach (Kalifornija)	Channel Islands Beach
Mnogo vike ni za što (1993.)	Muito Barulho por Nada (filme)
Arthur u zemlji Minimoya	Arthur et les Minimoys (filme)
Monte Carlo (2011.)	Monte Carlo (filme de 2011)
Okrug Hlohovec	Hlohovec (distrito)
Transvaalska Republika	República Sul-Africana
Zagrebačka škola za menadžment	Escola de Gerência de Zagrebe
Retinopatija	Retinopatia
Soljanka	Solyanka
PULSE	Pulse (álbum de Pink Floyd)
Lucije Klodije Macer	Clódio Macer
Kenzingen	Kenzingen
Weingarten (Baden)	Weingarten (Baden)
Lažiranje IP adresa	IP spoofing
Države koje graniče s Europskom unijom	Fronteiras da União Europeia
Raphinae	Raphidae
Daz Dillinger	Daz Dillinger
C.J. Ramone	C. J. Ramone
John J. Kavelaars	John J. Kavelaars
Rocco Buttiglione	Rocco Buttiglione
Stepan Prokopovič Timošenko	Stephen Timoshenko
Manije Acilije Glabrion (konzul 67. pr. Kr.)	Mânio Acílio Glábrio (cônsul de 67 a.C.)
Bartolomé Bermejo	Bartolomé Bermejo
Janez Vajkard Valvasor	Janez Vajkard Valvasor
Hakim Bey	Hakim Bey
Andrij Husin	Andriy Husin
Hans Pflügler	Hans Pflügler
Prosper Jolyot Crébillon	Prosper Jolyot de Crébillon
Oksijart	Oxiartes
Škamp	Nephrops norvegicus
Žica	Arame
Humberto Delgado	Humberto Delgado
Čelik-čelo	Cabo de aço
Kuber	Kuber da Bulgária
Ždrijelna tonzila	Adenoide
Foz Côa	Sítios de arte rupestre do Vale do Coa
Steven Yeun	Steven Yeun
Sveti Benedikt Biscop	Bento Biscop
Licinijan	Júlio Valente Liciniano
Kapi za oči	Colírio
Brzi oplodni reaktor	Reator super-regenerador a nêutrons rápidos
Upsilon Andromedae d	Upsilon Andromedae d
Victor Loret	Victor Loret
Donja nosna školjka	Concha nasal inferior
Wálter Herrmann	Walter Herrmann
SAP AG	SAP AG
Ahvahci	Akhvakhs
Miku Hacune	Hatsune Miku
René Duguay-Trouin	René Duguay-Trouin
Joel Santana	Joel Santana
Ain't It Funny	Ain't It Funny
Ain't It Funny (Murder Remix)	Ain't It Funny (Murder Remix)
Arthur Edward Waite	Arthur Edward Waite
Bob McAdoo	Bob McAdoo
Paul Attanasio	Paul Attanasio
Vince Lombardi	Vince Lombardi
Mladen Mladenović	Mladen Mladenović
Sargis Sargsian	Sargis Sargsian
Jordan Hill	Jordan Hill
Milan Mačvan	Milan Mačvan
Alex da Kid	Alex da Kid
JaVale McGee	JaVale McGee
Corey Brewer	Corey Brewer
Suad Filekovič	Suad Filekovič
Alejandro Fernández	Alejandro Fernández
Kalikle	Cálicles
Stara Goa	Goa Velha
Johan Bojer	Johan Bojer
Govor o stanju Unije	Discurso sobre o Estado da União
Gonzalo Queipo de Llano	Gonzalo Queipo de Llano
Lucije Manlije Vulso Long	Lúcio Mânlio Vulso Longo
Rijas	Ria
Ernah	Hernaco
Progoni kršćana	Perseguição aos cristãos
Ricky Davis	Ricky Davis
Benedikt Kotruljević	Benedetto Cotrugli
Ante Tomić (košarkaš)	Ante Tomić (basquete)
Tatev	Mosteiro de Tatev
Jarrett Jack	Jarrett Jack
Reggie Lewis	Reggie Lewis
Danny Green (košarkaš)	Danny Green
Gareth Emery	Gareth Emery
Čovjek koji je ubio Libertyja Valancea	The Man Who Shot Liberty Valance
Mokèlé-mbèmbé	Mokele-mbembe
Brdo čizama	La collina degli stivali
Dmitrij Sautin	Dmitry Sautin
Parlament Moldavije	Parlamento da Moldávia
Vojislav Marinković	Vojislav Marinković
Head & Shoulders	Head & Shoulders
Zračna luka Juan Santamaría	Aeroporto Internacional Juan Santamaría
Koronalni luk	Anel coronal
Povijest Izraela i Palestine	História da Palestina
Općina Hrpelje - Kozina	Hrpelje-Kozina
Mil Mi-12	Mil Mi-12
Akropolis Reli	Rali da Acrópole
Dmitro Grigorovič Levickij	Dmitry Levitsky
Jamario Moon	Jamario Moon
Carlo Abate	Carlo Mario Abate
Ivica Križanac	Ivica Križanac
Mathieu Montcourt	Mathieu Montcourt
Kid Ink	Kid Ink
Igor Cvitanović	Igor Cvitanović
Jesús Capitán	Jesús Capitán
Leon Powe	Leon Powe
Savezno vijeće Austrije	Bundesrat (Áustria)
Chen Yun	Chen Yun
Slušna percepcija	Psicoacústica
Rudy Tomjanovich	Rudy Tomjanovich
Dar-es-Salaam (regija)	Dar es Salaam (região)
Tyrus Thomas	Tyrus Thomas
Al Hamra Tower	Al Hamra Tower
Marko Popović	Marko Popović
Alfred Kubin	Alfred Kubin
Ciriaco Pizzecolli	Ciríaco de Ancona
Lakovodni reaktor	Reatores de água leve
Nikola Tommaseo	Niccolò Tommasèo
Tlačni teškovodni reaktor	Candu
Kolesteatom	Colesteatoma
Bootleg	Bootleg
Kategorija:Umjetna inteligencija	Categoria:Inteligência artificial
Vidni sustav	Visão
Davit II.	Dawit II da Etiópia
Rasul Boqiev	Rasul Boqiev
Richard Anuszkiewicz	Richard Anuszkiewicz
John DeLorean	John Zachary DeLorean
Cniva	Cniva
Asley González	Asley González
Roi Mata	Roi Mata
Afakija	Afacia
Čaka	Chaka da Bulgária
Míchel	Míchel
Mirko Hrgović	Mirko Hrgović
Masahiko Inoha	Masahiko Inoha
Programski jezik niske razine	Linguagem de programação de baixo nível
Pacifički plijenor	Mobelha-do-pacífico
Balša II.	Balša II
Carrot Top	Carrot Top
Michael Maze	Michael Maze
Sjeverni vunasti majmun pauk	Brachyteles hypoxanthus
Anna (Illinois)	Anna (Illinois)
Poroci Miamija	Miami Vice
William Levy	William Levy
Mystary EP	Mystary EP
Fulbert Youlou	Fulbert Youlou
Popis misija programa Space Shuttle	Lista de missões com ônibus espacial
Djawhar ben Abd Allah	Jawhar as-Siqilli
Fernand Khnopff	Fernand Khnopff
Liao	Rio Liao
Serra do Mar	Serra do Mar
Sian Ka'an	Sian Ka'an
Karel Kosik	Karel Kosík
Rep kometa	Cauda cometária
Marvinova soba (1996.)	Marvin's Room
Povijest Saudijske Arabije	História da Arábia Saudita
Burnica Juana Fernándeza	Pterodroma externa
Claude Gillot	Claude Gillot
Elvir Rahimić	Elvir Rahimić
Crna legija	Legião Negra (Croácia)
Ana Čakvetadze	Anna Chakvetadze
Logički sklop I (AND)	Porta AND
Logički sklop ILI (OR)	Porta OR
Jersey Joe Walcott	Jersey Joe Walcott
Interregnum	Interregno
René Harris	René Harris
Amaterska astronomija	Astronomia amadora
Carlos Cabezas	Carlos Cabezas
NGC 510	NGC 510
Joan Fuster	Joan Fuster
Paolo Negro	Paolo Negro
Jerzy Kawalerowicz	Jerzy Kawalerowicz
Bobby Ryan	Bobby Ryan
Breaux Greer	Breaux Greer
Georges Ohsawa	George Ohsawa
Ahemen (satrap)	Aquemenes (sátrapa)
Hokej na travi na OI 1988.	Hóquei sobre a grama nos Jogos Olímpicos de Verão de 1988
Veslanje na OI 1988.	Remo nos Jogos Olímpicos de Verão de 1988
USS Oriskany (CV-34)	USS Oriskany (CV-34)
USS Bon Homme Richard (CV-31)	USS Bon Homme Richard (CV-31)
Odbojka na OI 1988.	Voleibol nos Jogos Olímpicos de Verão de 1988
Vaterpolo na OI 1988.	Polo aquático nos Jogos Olímpicos de Verão de 1988
USS Iowa (BB-61)	USS Iowa (BB-61)
Rukomet na OI 1988.	Handebol nos Jogos Olímpicos de Verão de 1988
USS Yorktown (CV-10)	USS Yorktown (CV-10)
Giovani dos Santos	Giovani dos Santos
Namhansanseong	Namhansanseong
USS Essex (CV-9)	USS Essex (CV-9)
Košarka na OI 1988.	Basquetebol nos Jogos Olímpicos de Verão de 1988
Kurt Thomas	Kurt Thomas (basquetebolista)
Kiichirō Furukawa	Kiichiro Furukawa
Victor Leandro Bagy	Victor Leandro Bagy
Sv. Ana, Bogorodica i dijete (Leonardo da Vinci)	A Virgem e o Menino com Santa Ana
Atsinanana	Floresta Tropical Húmida de Atsinanana
Hraesvelg	Hræsvelgr
Anali (Tacit)	Anais (Tácito)
Kambrijski anali	Annales Cambriae
Švedska narodna banka	Sveriges Riksbank
Protukršćanstvo	Anticristianismo
Protureligioznost	Antirreligião
Eixo Monumental	Eixo Monumental
Gospodarske regije Ruske Federacije	Regiões econômicas da Rússia
I'm Going Slightly Mad	I'm Going Slightly Mad
Kvalifikacije za svjetsko prvenstvo u nogometu	Eliminatórias da Copa do Mundo FIFA
Gerkan, Marg und Partner	Gerkan, Marg und Partner
Putovnica Njemačke	Passaporte alemão
Arzbach	Arzbach
Annopol	Annopol
Anodička oksidacija	Anodização
Anomer	Anômero
Anoreksici	Anorexígeno
Charles Robert Cockerell	Charles Robert Cockerell
Lucije Emilije Pap	Lúcio Emílio Papo
Another Brick in the Wall	Another Brick in the Wall
Petro Mogila	Pedro Moguila
Mayapán	Mayapan
Another One Bites the Dust	Another One Bites the Dust
Newton (razdvojba)	Newton (desambiguação)
NGC 1407	NGC 1407
Trik je u zrcalima	They Do It with Mirrors
Anpan	Anpan
Paide Linnameeskond	Paide Linnameeskond
Svjetsko prvenstvo u nogometu za žene - SAD 1999.	Copa do Mundo de Futebol Feminino de 1999
Archaeoceti	Archaeoceti
Notre-Dame (razdvojba)	Notre-Dame
Lincoln (Illinois)	Lincoln (Illinois)
NGC 233	NGC 233
Manhattan Beach (Kalifornija)	Manhattan Beach (Califórnia)
Palača Grasalković u Bratislavi	Palácio de Grassalkovich
Bloomsbury Publishing	Bloomsbury Publishing Plc
3D modeliranje	Modelagem tridimensional
Opornjače	Osmeriformes
Second Helping	Second Helping
Skidanje s križa (Van der Weyden)	A Deposição da Cruz (Rogier van der Weyden)
Audi RS4	Audi RS4
Makedonci (razdvojba)	Macedônios
Brian Eno	Brian Eno
Krutost	Rigidez
Podargus	Podargus
Anšan	Anshan (Pérsia)
Neopets	Neopets
Saturn (automobil)	Saturn (automóvel)
Huilliche	Huilliches
Lamborghini 350GT	Lamborghini 350 GT
Fluta	Filibote
Anžuovi otoci	Ilhas Anzhu
Anseba	Anseba
Dom zdravlja	Posto de saúde
Forst (Baden)	Forst (Baden)
Ronald Brooks Kitaj	R. B. Kitaj
Europska škola za menadžment i tehnologiju	European School of Management and Technology
Jakob Streitle	Jakob Streitle
Tajno društvo (gospodarstvo)	Sociedade em conta de participação
Anselmo Alliegro	Anselmo Alliegro
Cacophony	Cacophony
Eberava	Eberau
Anson (Teksas)	Anson (Texas)
Savršeni učenik (1998.)	Apt Pupil
Ansonia, Connecticut	Ansonia (Connecticut)
Znamenitost	Atração turística
Otavska konvencija	Tratado de Ottawa
Pismo Beach (Kalifornija)	Pismo Beach
Piedmont (Kalifornija)	Piedmont (Califórnia)
Pisinemo, Arizona	Pisinemo
Posljednji tango u Parizu	Último Tango em Paris
NGC 206	NGC 206
Lokacijska teorija	Teoria da localização
Miljacka	Rio Miljacka
Općina Destrnik	Destrnik
Ivan Šubašić	Ivan Šubašić
Live in Paris 1975	Live in Paris 1975
Hammerheart	Hammerheart
Ricardo Carvalho	Ricardo Carvalho (futebolista)
Antalaha	Antalaha
Veslanje na OI 1948.	Remo nos Jogos Olímpicos de Verão de 1948
Bubbling Under Hot 100 Singles	Bubbling Under Hot 100 Singles
IEEE 802.3	IEEE 802.3
Odbjegli Django	Django Unchained
NGC 1279	NGC 1279
Antanifotsy	Antanifotsy
Waka Flocka Flame	Waka Flocka Flame
Tango i Cash	Tango & Cash
NGC 2009	NGC 2009
Pušća	Pušća
Sittafordska misterija	The Sittaford Mystery
Vine	Vine
Genova (razdvojba)	Genoa
Otava	Antau
Ante Rukavina	Ante Rukavina
East Dubuque (Illinois)	East Dubuque
Thal	Thal (Áustria)
Ancistrus	Ancistrus
Pimelodidae	Pimelodidae
Galileo (razdvojba)	Galileu (desambiguação)
Finale UEFA Lige prvaka 2013.	Final da Liga dos Campeões da UEFA de 2012–13
Ceteris paribus	Ceteris paribus
Band on the Run	Band on the Run
GEOS	GEOS (8 bits)
Anteros	Anteros
Brooklyn Nets	Brooklyn Nets
Lotus Evora	Lotus Evora
Cry Me a River	Cry Me a River (canção de Justin Timberlake)
TV mreža (1976.)	Network
Issues	Issues (ábum de Korn)
Autofobija	Autofobia
Ontario (razdvojba)	Ontário (desambiguação)
Manhattan (razdvojba)	Manhattan (desambiguação)
Lafonia	Lafonia
Kostur (razdvojba)	Esqueleto (desambiguação)
Gospodin Verdoux	Monsieur Verdoux
Jaminahua	Jaminauás
Crax rubra	Crax rubra
Kanuri	Kanuris
Popis vojvoda Limburga	Lista dos duques de Limburgo
Kromosom 8 (čovjek)	Cromossoma 8 (humano)
Humberstone i Santa Laura	Fábricas de Nitrato do Chile de Humberstone e Santa Laura
Sve je cool	Be Cool
Desert Hot Springs (Kalifornija)	Desert Hot Springs
NGC 109	NGC 109
Stupovi stvaranja	Pilares da Criação
Karas (regija)	Karas
Valle de Mai	Reserva da Natureza do Vallée de Mai
Gospa Częstochowska	Nossa Senhora de Częstochowa
Veslanje na OI 2000.	Remo nos Jogos Olímpicos de Verão de 2000
Greatest Hits III (Queen)	Greatest Hits III
Bazilika sv. Lovre, Firenca	Basílica de São Lourenço
Leopold Bloom	Leopold Bloom
Greenville, Južna Karolina	Greenville (Carolina do Sul)
Pandžaši	Callitrichinae
Metafaza	Metáfase
Profaza	Prófase
Hujovke	Ophidiiformes
Audi F103	Audi F103
Smilcena	Smiltsena Paleóloga
Kira Marija Asenina	Kira Maria Asenina
Ana Terter	Ana Terter da Bulgária
Warri	Warri
New Braunfels (Teksas)	New Braunfels
Dugački ispružač palca (ruka)	Músculo extensor longo do polegar
Pierre Cartier	Pierre Cartier
Anti-Flag	Anti-Flag
Good Girl Gone Bad Tour	The Good Girl Gone Bad Tour
Šijavica	Morra
Anti-G odijelo	Traje anti-G
Protuamerikanizam	Antiamericanismo
Tinamotis	Tinamotis
Princeton (Illinois)	Princeton (Illinois)
Medici vile i vrtovi	Vilas dos Médici
Pittsfield (Illinois)	Pittsfield (Illinois)
Carmi (Illinois)	Carmi (Illinois)
Red Bud (Illinois)	Red Bud
Yorkville (Illinois)	Yorkville (Illinois)
Pseudomembranozni kolitis	Colite pseudomembranosa
Pontiac (Illinois)	Pontiac (Illinois)
Prophetstown (Illinois)	Prophetstown
Wyoming (Illinois)	Wyoming (Illinois)
Antibirokratska revolucija	Revolução Antiburocrática
Teška meta	Hard Target
Tri paralelne rijeke	Três Rios Paralelos das Áreas Protegidas de Yunnan
Mann	SS-Mann
Plano (Illinois)	Plano (Illinois)
Centreville (Illinois)	Centreville (Illinois)
Clinton (Illinois)	Clinton (Illinois)
Olney (Illinois)	Olney (Illinois)
Centralia (Illinois)	Centralia (Illinois)
Carlinville (Illinois)	Carlinville
Antiemetici	Antiemético
Eureka (Illinois)	Eureka (Illinois)
Washington (Illinois)	Washington (Illinois)
Hiperventilacija	Hiperventilação
Logički sklop NI (NAND)	NOU
Sullivan (Illinois)	Sullivan (Illinois)
Creal Springs (Illinois)	Creal Springs
Grafton (Illinois)	Grafton (Illinois)
Fairview Heights (Illinois)	Fairview Heights
Mount Pulaski (Illinois)	Mount Pulaski
Maroa (Illinois)	Maroa (Illinois)
Cuba (Illinois)	Cuba (Illinois)
Farmington (Illinois)	Farmington (Illinois)
Watseka (Illinois)	Watseka
Mattoon (Illinois)	Mattoon (Illinois)
Carrollton (Illinois)	Carrollton (Illinois)
Silvis (Illinois)	Silvis
Wamac (Illinois)	Wamac
NGC 2146	NGC 2146
Knoxville (Illinois)	Knoxville (Illinois)
Fairbury (Illinois)	Fairbury (Illinois)
Marengo (Illinois)	Marengo (Illinois)
Oglesby (Illinois)	Oglesby (Illinois)
Rochelle (Illinois)	Rochelle (Illinois)
Girard (Illinois)	Girard (Illinois)
Villa Grove (Illinois)	Villa Grove
Cairo (Illinois)	Cairo (Illinois)
Hurst (Illinois)	Hurst (Illinois)
Wheaton (Illinois)	Wheaton (Illinois)
Cerritos (Kalifornija)	Cerritos (Califórnia)
Henry (Illinois)	Henry (Illinois)
Gilman (Illinois)	Gilman (Illinois)
Atlanta (Illinois)	Atlanta (Illinois)
Assumption (Illinois)	Assumption
Lake Forest (Illinois)	Lake Forest (Illinois)
San Jose Earthquakes	San José Earthquakes
Murphysboro (Illinois)	Murphysboro
Macomb (Illinois)	Macomb (Illinois)
Mason City (Illinois)	Mason City (Illinois)
Winchester (Illinois)	Winchester (Illinois)
Madison (Illinois)	Madison (Illinois)
Te Wahipounamu	Te Wahipounamu
Marion (Illinois)	Marion (Illinois)
Eldorado (Illinois)	Eldorado (Illinois)
St. Francisville (Illinois)	St. Francisville (Illinois)
Normal (Illinois)	Normal (Illinois)
Colchester (Illinois)	Colchester (Illinois)
Wenona (Illinois)	Wenona
West Peoria (Illinois)	West Peoria
